participant_id,best_nll,best_initial_guess,best_parameters,best_EV,exploitation,AIC,BIC
333,137.0221470164129,"[0.10899057773395109, 0.40030204433410743]",[3.24117707e-04 8.07603718e-01],[ 192.80861087  100.13702083 -197.1512788   -99.5889375 ],"['exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation']",278.0442940328258,283.23453373309496
334,134.24273181011128,"[0.5885803416607628, 0.7529361687142546]",[0.00890908 0.04153244],[-59.59398612 -69.93988853 -77.43361738 -76.19857352],"['exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration']",272.48546362022256,277.6757033204917
335,104.88102343000894,"[0.3113763413284574, 0.12531854352600003]",[0.04317734 0.01630936],[-169.0231061  -108.18042556 -200.         -113.37799929],"['exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration']",213.76204686001788,218.95228656028706
336,124.83319443548602,"[0.09617562510966966, 0.8370245218735984]",[0.00157427 0.9999    ],[ 199.875     -649.9249925 -199.969997   -99.9999925],"['exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation']",253.66638887097204,258.85662857124123
337,116.86520573097013,"[0.5779280513475802, 0.22137910626505886]",[0.02639079 0.03914735],[-39.75289312 -50.13343086 -69.16579338  17.33882249],"['exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation']",237.73041146194026,242.92065116220945
338,137.24155755458403,"[1.8323600135741032, 0.010134589620439647]",[0.07503296 0.0001    ],[-199.69525089 -199.49078378 -199.37556219 -199.37561214],"['exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation']",278.48311510916807,283.6733548094372
339,136.71425924880688,"[1.6003940640151613, 0.9360718999457563]",[5.80135437e-01 1.00000000e-04],[-199.65527737 -199.65527587 -199.2509368  -199.24099572],"['exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration']",277.42851849761377,282.6187581978829
340,118.52305640931003,"[1.0821320163367023, 0.35762574773438305]",[0.00349898 0.63679051],[ -90.94953595  -74.56972157 -194.77904469  -76.97056857],"['exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration']",241.04611281862006,246.23635251888925
341,137.05028191206708,"[0.5280578481579998, 0.5999121160677686]",[2.10968113e-04 8.22969670e-01],[  17.85509742   99.39366696 -167.75482965  -80.65289779],"['exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation']",278.10056382413416,283.2908035244033
342,131.87504977747454,"[1.0872782836802921, 0.05228237897606237]",[0.00126188 0.75626624],[196.66096359  66.2758467  746.14624083 -91.78028556],"['exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration']",267.7500995549491,272.94033925521825
343,123.24416742689382,"[0.5822137521339514, 0.335115839580884]",[0.00188217 0.9999    ],[ 200.         100.        -200.         -99.9999925],"['exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration']",250.48833485378765,255.67857455405684
344,120.02666936172132,"[0.8132869658972294, 0.6535852964206612]",[0.0023747  0.86498753],[-881.28293303   98.4033411  -199.90031802  -88.17398853],"['exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation']",244.05333872344264,249.24357842371182
345,127.93623829773044,"[1.585966713829895, 0.08532909437438783]",[0.00155726 0.9999    ],[ 200.          99.9999925 -200.        -100.       ],"['exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration']",259.87247659546085,265.06271629573007
346,136.58195080732338,"[0.8098401226625265, 0.3584808165132886]",[3.36897495e-04 9.99900000e-01],[ 199.9999875  100.        -200.         649.9249925],"['exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration']",277.16390161464676,282.3541413149159
347,130.68432727027286,"[1.264463312435991, 0.027945779178942174]",[0.02063202 0.03178391],[-109.53908707  -93.35355865 -100.95327341 -100.22161679],"['exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration']",265.3686545405457,270.5588942408149
348,137.24448920163118,"[1.2580825445163464, 0.04821895404708126]",[0.0001 0.0001],[198.75268375 199.33586389 199.885036   199.73014846],"['exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration']",278.48897840326237,283.6792181035315
349,137.24330546148,"[0.19422196144185483, 0.5573193285312796]",[0.0001 0.0001],[99.80512747 99.47573434 99.78529973 99.86511244],"['exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation']",278.48661092296,283.67685062322914
350,133.1170271063564,"[0.3225064140226388, 0.6186364056491482]",[8.63935712e-04 9.99900000e-01],[ 200.        -649.9249925 -199.875     -100.       ],"['exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation']",270.2340542127128,275.42429391298197
351,41.82702434300588,"[0.1955849529778154, 0.03195811202688396]",[0.03345471 0.07995161],[ -13.32649946  -91.81468224 -107.99516159   25.93552436],"['exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploration', 'exploration', 'exploration', 'exploration', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation', 'exploitation']",87.65404868601176,92.84428838628094
